,text,directed_at,emotion
1323,"['hey', 'coming', 'long', 'popup', 'store', 'line']",,No emotion toward brand or product
1324,"['apple', 'outmarkets', 'comers', 'link']",Apple,Positive emotion
1325,"['quotpartyingquot', 'rt', 'gsdampm', 'googlesitting', 'tree', 'link']",,No emotion toward brand or product
1326,"['apple', 'popup', 'ordinance', 'front', 'line', 'admission', 'first', 'step', 'recovery', 'link']",Apple,Positive emotion
1327,"['apple', 'popup', 'shop', 'link']",,No emotion toward brand or product
1328,"['apple', 'popup', 'shop', 'cool', 'link']",Apple,Positive emotion
1329,"['apple', 'popup', 'store', 'popped', 'next', 'hotel', 'ipad', '2', 'ipad', '2', 'question']",,No emotion toward brand or product
1330,"['apple', 'popup', 'store', 'austin', 'link', 'via', 'ltlt']",,No emotion toward brand or product
1331,"['google', '4', 'people', 'work', '7', 'people', 'rather', '7', 'people', 'work', '4']",,Positive emotion
1332,"['flipboard', 'quotsocial', 'magazinequot', 'ipad', 'teams', 'duranduran', 'flipboards', 'quotlive', 'magazinequot', 'interview']",,No emotion toward brand or product
1333,"['well', 'damn', 'apple', 'setting', 'quotpopupquot', 'shop', 'link']",,No emotion toward brand or product
1334,"['tristan', 'h', 'apture', 'fast', 'amp', 'iterative', 'w', 'news', 'content', 'means', 'google', 'finds', 'first']",,No emotion toward brand or product
1335,"['hopefully', 'atampt', 'verizon', 'pop', 'cell', 'sites', 'go', 'along', 'apples', 'pop', 'store']",,No emotion toward brand or product
1336,"['may', 'still', 'rt', 'new', 'post', 'business', 'cards', 'dead', 'send', 'card', 'via', 'hashable', 'link']",,No emotion toward brand or product
1337,"['conan', 'doc', 'cdr', 'radio', 'android', 'party', 'npr', 'shindig', 'general', 'raging', 'pretty', 'sure', 'im', 'proper', 'sprint', 'marathon', 'right']",,No emotion toward brand or product
1338,"['new', 'kicks', 'clif', 'bars', 'amp', '3g', 'ipad', 'link']",,No emotion toward brand or product
1339,"['lost', 'ipad', 'corrupted', 'iphone', 'crazy', 'hotels', 'good', 'times', 'aus', 'austinbergstrom', 'link']",iPhone,Negative emotion
1340,"['yesterday', 'left', 'house', 'without', 'phone', 'forgot', 'charge', 'ipad', 'overnight']",,No emotion toward brand or product
1341,"['next', 'year', 'im', 'going', 'set', 'bootleg', 'sidewalk', 'cart', 'austin', 'sell', 'macbook', 'power', 'adapters', 'iphone', 'cables', 'oh', 'red', 'bull']",,No emotion toward brand or product
1342,"['midday', 'iphone', 'midbattery', 'outlet', 'blocked', 'immobile', 'booth', 'serves', 'purpose', 'taunt', 'link']",iPhone,Negative emotion
1344,"['knows', 'maybe', 'rt', 'going', 'garys', 'talk', 'wish', 'could', 'iphone', 'clip', 'go']",,No emotion toward brand or product
1345,"['���', 'fear', 'envy', 'meanness', 'lies', 'hypocrisy����', 'link', '��']",,No emotion toward brand or product
1346,"['im', 'sorry', 'going', 'party', 'iphone', 'forever']",iPhone,Positive emotion
1347,"['sxsw', 'tips', 'prince', 'npr', 'videos', 'toy', 'shopping', 'zuckerberg', 'link']",,No emotion toward brand or product
1348,"['great', 'job', 'siva', 'rt', 'brief', 'account', 'talk', 'quotbe', 'evilquot', 'link']",,No emotion toward brand or product
1349,"['booth', '313', 'still', 'time', 'power', 'challenge', 'ride', 'bike', 'get', 'bottle', 'enter', 'win', 'ipad']",,No emotion toward brand or product
1350,"['hey', 'theres', 'offers', 'ya', 'link']",,No emotion toward brand or product
1351,"['skore', 'gt', 'heard', 'apples', 'popup', 'store', 'downtown', 'austin', 'pics', 'already', 'gowalla', 'link']",,No emotion toward brand or product
1352,"['done', 'amp', 'done', 'behind', '100s', 'emails', 'give', '1', 'line', 'iphone', 'composed', 'replies']",,No emotion toward brand or product
1353,"['ning', 'amp', 'mobile', 'roadie', 'thrilled', 'offer', 'unofficial', 'insiders', 'guide', 'iphone', 'fun', 'austin', 'link']",iPhone,Positive emotion
1354,"['gt', 'rt', 'google', '4', 'people', 'work', '7', 'people', 'rather', '7', 'people', 'work', '4']",Google,Positive emotion
1355,"['neck', 'amp', 'shoulders', 'killing', 'thanks', '8', 'hours', 'day', 'spend', 'headsdown', 'wmy', 'iphone', '2', 'get', 'fixed', 'austin']",,No emotion toward brand or product
1356,"['find', 'amp', 'start', 'impromptu', 'parties', 'link', 'cant', 'wait', 'til', 'android', 'app', 'comes']",Android App,Positive emotion
1357,"['quotaustin', 'guide', 'lonely', 'planetquot', 'currently', 'free', 'app', 'store']",,No emotion toward brand or product
1358,"['oh', 'quotlike', 'cant', 'believe', 'ive', 'three', 'boyfriends', 'since', 'first', 'ipad', 'quot']",,No emotion toward brand or product
1359,"['quotpop', 'upquot', 'apple', 'store', 'packed']",Apple,Positive emotion
1360,"['atampt', 'iphone', 'failing', 'everywhere', 'verizon', 'iphone', 'great']",,No emotion toward brand or product
1361,"['oh', 'quotwhile', 'check', 'new', 'ipad', '2', 'thingquot']",iPad,Positive emotion
1362,"['oh', 'quotyou', 'download', 'free', 'iphone', 'app', 'sort', 'social', 'networking', 'kind', 'thingquot']",,No emotion toward brand or product
1363,"['ideas', 'rt', 'groups', 'challenged', 'coming', 'iphone', 'app', 'solve', 'parentingstartup', 'issues']",,No emotion toward brand or product
1364,"['sweet', 'rt', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link']",Other Google product or service,Positive emotion
1365,"['2', 'mobile', 'amp', '20', 'link']",,No emotion toward brand or product
1366,"['nice', 'move', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link']",Apple,Positive emotion
1367,"['announced', 'today', 'longer', 'wine', 'library', 'tv', 'new', 'app', 'iphone', 'daily', 'grape']",,No emotion toward brand or product
1368,"['dear', 'sxsw', 'bad', 'planning', 'room', 'wise', 'qampa', 'google', 'amp', 'bing', 'hilton', 'salon', 'j', 'way', 'small', 'room', 'long', 'line', 'outside']",,No emotion toward brand or product
1369,"['big', 'night', 'come', 'party', 'google', 'tonight', 'link', 'bands', 'food', 'art', 'interactive', 'maps', 'cc']",Google,Positive emotion
1370,"['game', 'plan', 'free', 'food', 'pepsi', 'convention', 'center', 'burner', 'party', 'android', 'party', 'luster', 'pearl', 'happens']",,No emotion toward brand or product
1372,"['confirmed', 'google', 'circles', 'launched', 'later', 'today']",,No emotion toward brand or product
1373,"['good', 'news', 'didnt', 'break', 'iphone', 'bad', 'news', '1', 'screw', 'wouldnt', 'budge', 'couldnt', 'replace', 'battery', 'hope', 'stand']",,No emotion toward brand or product
1374,"['reason', '19', 'keep', 'parakeets', 'employed', 'link', 'keep', 'track', 'ladies', 'link']",,No emotion toward brand or product
1375,"['important', 'make', 'sure', 'donating', 'japanese', 'red', 'cross', 'link', 'please', 'rt']",,No emotion toward brand or product
1376,"['simplegeo', 'mobile', 'phone', 'ubiquity', 'creating', 'huge', 'sensor', 'network', 'iphone', '6', 'diff', 'sensors']",,No emotion toward brand or product
1377,"['austin', 'surprising', 'popular', 'accessory', 'seems', 'ipad', 'closely', 'followed', 'bbq', 'pork', 'waffle', 'cone']",,No emotion toward brand or product
1378,"['sxsw', '2011', 'novelty', 'ipad', 'news', 'apps', 'fades', 'fast', 'among', 'digital', 'delegates', 'link', 'via', 'xipad']",iPad or iPhone App,Negative emotion
1379,"['challenge', 'rethink', 'reading', 'andor']",,No emotion toward brand or product
1380,"['toptweets', 'rt', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
1381,"['toptweets', 'rt', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'link']",,No emotion toward brand or product
1382,"['sxsw', '2011', 'google', 'bing', 'smackdown', 'bloody', 'banality', 'guardian', 'link']",,No emotion toward brand or product
1383,"['dear', 'sxsw', 'matt', 'cutts', 'google', 'may', 'want', 'provide', 'larger', 'room', 'salon', 'j', 'hilton', 'sayin']",,No emotion toward brand or product
1384,"['anonymity', 'zuckerberg', 'quotwrongquot', 'says', '4chans', 'moot', 'link']",,No emotion toward brand or product
1385,"['anonymity', 'zuckerberg', 'quotwrongquot', 'says', '4chans', 'moot', 'link', 'via', 'google', 'circles', 'opportunity', 'profiles']",,No emotion toward brand or product
1387,"['new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'link']",,No emotion toward brand or product
1388,"['thank', 'rt', 'picked', 'book', 'killer', 'photoes', 'iphone', 'link']",iPhone,Positive emotion
1389,"['good', 'work', '���', 'check', 'latest', 'stream', 'apples', 'store', 'link', 'ipad2', 'come']",iPad,Positive emotion
1390,"['confirmed', 'apple', 'store', '2', 'week', 'popup', 'austin', 'picture', 'link', 'via', 'gave', 'us', 'credit']",,No emotion toward brand or product
1391,"['good', 'news', 'austin', 'eats', 'bbq', 'iphone', 'available', 'link']",iPad or iPhone App,Positive emotion
1392,"['good', 'news', 'austin', 'eats', 'bbq', 'iphone', 'available', 'link', 'via']",,No emotion toward brand or product
1393,"['hey', 'free', 'copy', 'halftone', 'app', 'first', 'person', 'redeem', 'code', 'p7e9eme7kylj', 'link']",,No emotion toward brand or product
1394,"['get', 'join', 'actsofsharingcom', 'starting', 'tonight', 'person', 'friends', 'city', 'end', 'wins', 'ipad', '2']",,No emotion toward brand or product
1395,"['beautiful', 'rt', 'knitted', 'staircase', 'attendance', 'party', 'tomo', '7pm', 'hosted', 'amp', 'link']",,No emotion toward brand or product
1396,"['bout', 'time', 'rt', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'cont', 'link']",iPad or iPhone App,Positive emotion
1397,"['good', 'info', 'rt', 'improve', 'website', 'rankings', 'advice', 'google', 'amp', 'bing', 'link']",Google,Positive emotion
1398,"['knew', 'rt', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'via']",,No emotion toward brand or product
1399,"['iron', 'mike', 'rt', 'ill', 'austin', 'convention', 'center', 'today', 'w', 'fam', 'showing', 'new', 'iphone', 'game']",,No emotion toward brand or product
1400,"['course', 'rt', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white']",,No emotion toward brand or product
1401,"['oh', 'god', 'rt', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ampipad', '2', 'launch', 'link']",Apple,Positive emotion
1402,"['true', 'rt', 'google', 'lost', 'way', 'caring', 'much', 'business', 'vs', 'users']",Google,Negative emotion
1403,"['thank', 'rt', 'great', 'presentation', 'future', 'digital', 'magazines', 'link']",,No emotion toward brand or product
1404,"['cool', 'rt', 'download', 'free', 'featured', 'artists', 'sampler', 'today', 'link']",,No emotion toward brand or product
1405,"['cool', 'rt', 'rt', 'rumor', 'apple', 'open', 'temporary', 'store', 'dt', 'atx', 'amp', 'ipad', '2', 'launch', 'link']",Apple,Positive emotion
1406,"['free', 'jams', 'link']",,No emotion toward brand or product
1407,"['oh', 'snap', '80s', 'party', 'hosted', 'google']",,Positive emotion
1408,"['brilliant', 'marketing', 'quotapple', 'opening', 'temporary', 'store', 'downtown', 'austinquot', 'next', 'world', 'buy']",Apple,Positive emotion
1409,"['brilliant', 'rt', 'ive', 'meetings', 'im', 'line', 'popup', 'apple', 'store', 'ipad2', 'love', 'place']",Apple,Positive emotion
1410,"['congrats', 'rt', 'yes', 'gowalla', 'wins', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'awards', 'thanks']",Android App,Positive emotion
1411,"['love', 'rt', 'rt', 'rumor', 'apple', 'open', 'temporary', 'store', 'dt', 'atx', 'amp', 'ipad', '2', 'launch']",Apple,Positive emotion
1412,"['������ہ�⏋�܋���㋁������⻋����ġ�⣋���ǐ�\u038b����ً�㋁��\u06dd�⏋����㋁ԋ�����rt', 'get', 'look', 'rumored', 'quotpopupquot', 'store', 'austin', 'link']",,No emotion toward brand or product
1413,"['got', 'green', 'check', 'live', 'austin', 'check', 'show', 'schedule', 'gt', 'link']",,No emotion toward brand or product
1414,"['time', 'im', 'rt', 'ill', 'austin', 'convention', 'center', 'today', 'w', 'fam', 'showing', 'new', 'iphone', 'game']",,No emotion toward brand or product
1415,"['join', 'us', 'drink', '2', 'fado', '4th', '7pm', 'link']",,No emotion toward brand or product
1416,"['mindtouchers', 'giving', 'ipad', 'demos', 'mindtouch', 'tcs', 'tweet', 'check']",,No emotion toward brand or product
1417,"['apaan', 'nih', 'rt', 'rt', 'new', 'app', 'store', 'includes', 'uberguide']",,No emotion toward brand or product
1418,"['���', '��', 'link', '��']",,No emotion toward brand or product
1419,"['���', '��', 'link', '��', 'rt']",,No emotion toward brand or product
1420,"['confirmed', 'apple', 'popup', 'store', '6thcongress', 'austin', 'line', 'bad', 'right', 'link']",,No emotion toward brand or product
1421,"['well', 'yeah', 'music', 'gt', 'iphone', 'nerds', 'rt', 'god', 'cute', 'girls', 'everywherei', 'love', 'interactive', 'ends', 'music', 'begins']",iPhone,Positive emotion
1422,"['shite', 'app', 'rt', 'new', 'app', 'store', 'includes', 'uberguide', 'sponso��', 'cont', 'link']",iPad or iPhone App,Negative emotion
1423,"['brilliant', 'setting', 'popup', 'store', 'downtown', 'austin', 'sell', 'tons', 'ipad2s', 'attendees', 'course', 'link']",Apple,Positive emotion
1424,"['begins', 'happy', 'friday', 'everyone', 'starting', 'spring', 'break', 'ipad', '2', 'releasing', 'today', 'preorder', 'music', 'link']",,No emotion toward brand or product
1425,"['brilliant', 'rt', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'theyre', 'going', 'sell', 'ipad2', 'link']",Apple,Positive emotion
1426,"['hilarious', 'rt', 'look', 'sxsw', 'im', 'bearded', 'guy', 'plaid', 'iphone']",,No emotion toward brand or product
1427,"['hmmmm', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'quotcirclesquot', 'possibly', 'today', 'link']",,No emotion toward brand or product
1428,"['true', 'rt', 'dude', 'theres', 'earthquakes', 'tsunamis', 'ipad', '2', 'get']",,No emotion toward brand or product
1429,"['well', 'done', 'see', 'tonight', 'rt', 'w00t', 'wrote', 'ipad', 'app', 'link']",iPad or iPhone App,Positive emotion
1430,"['finally', 'yeaayyy', 'rt', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored']",iPad or iPhone App,Positive emotion
1431,"['akhirnya', '���', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'link']",,No emotion toward brand or product
1432,"['bad', 'lady', 'xd', 'link', 'ipad', 'rebecca', 'black', 'jurassic', 'park']",,No emotion toward brand or product
1433,"['craziness', 'apple', 'store', 'sxsw', 'link']",,No emotion toward brand or product
1434,"['begins', 'story', 'cool', 'sxsw', 'app', 'also', 'apple', 'launching', 'ipad', '2', 'temp', 'store', 'stay', 'tuned', 'love']",iPad,Positive emotion
1435,"['wise', 'rt', 'apple', 'opening', 'temp', 'store', 'austin', 'link', 'via']",Other Apple product or service,Positive emotion
1436,"['fyi', 'breaking', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circlestoday', 'link', 'via']",Google,Positive emotion
1437,"['brillianti', 'hope', 'plenty', 'ipadsrt', 'apple', 'open', 'popup', 'shop', 'sxsw', 'report', 'link']",iPad,Positive emotion
1438,"['10', 'iphone', 'picture', 'registration', 'queue', 'taken', 'past', '10', 'mins', 'could', 'hire', 'someone', 'wait', 'place']",,No emotion toward brand or product
1439,"['ragtubecom', 'way', 'link', 'redcross', 'chuck', 'greenberg', 'tokyo', 'hurricane', 'katrina', 'crescent', 'city', 'ipad']",,No emotion toward brand or product
1440,"['new', 'wwwdivasanddorkscom', 'apple', 'ipad', '2', 'invades', 'link']",,No emotion toward brand or product
1441,"['new', 'wwwdivasanddorkscom', 'best', 'worlds', 'apple', 'pop', 'store', 'invades', 'sxsw', 'link']",Apple,Positive emotion
1442,"['hurrahthe', 'festivities', 'begun', 'met', 'mozilla', 'google', 'folks', 'tonight', 'event']",,No emotion toward brand or product
1443,"['goodguide', 'iphone', 'app', 'scans', 'barcode', 'rank', 'environmental', 'responsibility', 'companynice', 'pressure']",iPad or iPhone App,Positive emotion
1444,"['think', 'im', 'getting', 'ready', 'order', 'ipad', '2', 'would', 'spend', 'attend']",iPad,Positive emotion
