,text,directed_at,emotion
659,"['tim', 'soo', 'invis', 'instrument', 'jaw', 'drop', 'iphonewii', 'control', 'link']",iPhone,Positive emotion
660,"['rockin', 'ipad', '2', 'downtown', 'appl', 'store']",iPad,Positive emotion
661,"['awesom', 'ipad', '2', 'jailbreak', 'link', 'grate', 'dead']",iPad,Positive emotion
662,"['heard', 'ipad', '2', 'launch', 'pretti', 'intens']",,No emotion toward brand or product
663,"['new', 'post', 'ipad', '2', 'launch', 'huge', 'line', 'appl', 'popup', 'shop', 'austin', 'link']",iPad,Positive emotion
664,"['���', 'ipad', '2', 'sold', '70', 'went', 'new', 'buyer', 'report', 'link']",iPad,Positive emotion
665,"['remain', 'ipad', '2', 'stock', 'appl', 'store', 'come', 'get', 'one', 'link']",iPad,Positive emotion
666,"['ipad', 'accessori', 'bag', 'thank']",iPad,Positive emotion
667,"['ipad', 'app', 'pure', 'gold']",iPad or iPhone App,Positive emotion
668,"['check', 'ipad', 'design', 'headach', '2', 'tablet', 'call', 'morn', 'sxsw', 'link']",iPad,No emotion toward brand or product
669,"['first', 'ipad', 'design', 'headach', '2', 'tablet', 'call', 'morn']",iPad,No emotion toward brand or product
670,"['first', 'ipad', 'didnt', 'even', 'exist', 'last', 'year', 'alreadi', 'feel', 'like', 'im', 'pull', 'antiqu', 'everytim', 'use', 'ipad']",iPad,Negative emotion
671,"['design', 'ipad', 'interfac', 'new', 'navig', 'schema']",,No emotion toward brand or product
672,"['design', 'ipad', 'interfac', 'link']",,No emotion toward brand or product
673,"['turn', 'ipad', 'physic', 'messag', 'platform', 'holler', 'gram', 'cheeki', 'app', 'built', 'link']",iPad or iPhone App,Positive emotion
674,"['spin', 'play', 'ipad', 'launch', 'parti', 'hang', 'cedar', 'street', 'courtyard', 'link']",,No emotion toward brand or product
675,"['shoot', 'ipad', 'display', 'search', 'result', 'go', 'question', 'later']",iPad,Negative emotion
676,"['pic', 'ipadwin', 'perform', 'link']",iPad,Positive emotion
677,"['fear', 'iphon', '3gs', 'slowpok', 'network', 'amp']",iPhone,Positive emotion
678,"['iphon', 'app', 'mock', 'like', 'money', 'come']",iPad or iPhone App,Negative emotion
679,"['iphon', 'app', 'one', 'worst', 'ive', 'use', 'long', 'time']",iPad or iPhone App,Negative emotion
680,"['cool', 'iphon', 'app', 'launch', 'flypost', 'communiti', 'bulletin', 'board', 'w', 'locat', 'learn', 'link', 'link']",iPad or iPhone App,Positive emotion
681,"['pedicab', 'iphon', 'charger', 'would', 'epic', 'win']",Other Apple product or service,Positive emotion
682,"['check', 'iphon', 'develop', 'meet', 'sxsw', 'link']",iPhone,Positive emotion
683,"['forgot', 'iphon', 'android', 'knife', 'gun', 'fight']",,I can't tell
684,"['quotth', 'iphon', 'transient', 'devic', 'use', 'short', 'burst', 'ipad', '8pm', 'couch', 'devicequot']",iPhone,Positive emotion
685,"['fret', 'iphon', 'owner', 'appl', 'open', 'temporari', 'store', 'link', 'via']",,No emotion toward brand or product
686,"['dislik', 'iphon', 'twitter', 'auto', 'shorten', 'link']",iPad or iPhone App,Negative emotion
687,"['iphon', 'clear', 'posit', 'happili']",iPhone,Positive emotion
688,"['clipboard', 'carni']",,No emotion toward brand or product
689,"['compet', 'circl', 'socialflow', 'board', 'reson', 'topic', 'link']",,No emotion toward brand or product
690,"['flipboard', 'develop', 'iphon', 'version', 'android', 'say']",iPhone,Positive emotion
691,"['microsoft', 'go', 'launch', 'ie9', 'amid', 'glow', 'appl', 'logo']",,No emotion toward brand or product
692,"['iphon', 'overh', 'mani', 'british', 'sound', 'peopl', 'texa']",iPhone,Negative emotion
693,"['link', 'part', 'present', 'good', 'thing', 'crash', 'instead', 'work', 'best', 'iphoneandroid']",iPhone,Positive emotion
694,"['superfriend', 'w', 'googl', 'isnt', 'close', 'acquisit', 'amp', 'partnership', 'answer', 'point']",,No emotion toward brand or product
695,"['gamesalad', 'topic', 'dutch', 'podcast', 'link']",,No emotion toward brand or product
696,"['soo', 'appl', 'store']",,No emotion toward brand or product
697,"['sister', 'throw', 'googl', 'sxsw', 'parti', 'tonigh', 'come', 'link', 'band', 'food', 'art', 'ice', 'cream', 'nifti', 'interact']",Google,Positive emotion
698,"['���', 'walk', 'around', 'stare', 'iphon', '4', 'like', 'everyon', 'else�\u06dd', 'ummmmditto']",iPhone,No emotion toward brand or product
699,"['iphon', 'wilt', 'stress']",iPhone,Negative emotion
700,"['believ', 'almost', 'alway', 'use', 'googl', 'map', 'iphon', 'rt', '40', 'googl', 'map', 'use', 'mobil', 'say']",Other Google product or service,Positive emotion
701,"['cours', 'rt', 'get', 'appl', 'store', 'link']",Apple,Positive emotion
702,"['rumor', 'appl', 'put', 'popup', 'store', 'congress6th', 'strang', 'activ', 'sw', 'corner', 'could', 'shhh']",,No emotion toward brand or product
703,"['got', 'ta', 'get', 'rt', 'hey', 'taariq', 'howdi', 'texa', 'fav', 'app', 'link', 'ltandroidor', 'get', 'iphon']",iPad or iPhone App,Positive emotion
704,"['rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
705,"['���', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
706,"['rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'bitlyg03mzb']",,No emotion toward brand or product
707,"['bigger', 'iphon', 'smaller', 'pc', 'good', 'big', 'event', 'like', 'meeti', 'link']",,Positive emotion
708,"['bigger', 'iphon', 'smaller', 'pc', 'good', 'big', 'event', 'like', 'meet', 'day', 'link']",iPad,Positive emotion
709,"['sxsw', 'get', 'appl', 'store', 'link']",,No emotion toward brand or product
710,"['im', 'bit', 'jealous', 'see', 'attende', 'ipad', 'seem', 'obsolet']",iPad,Positive emotion
711,"['join', 'u', 'drink', '2', 'tonight', '7pm', 'fado', 'irish', 'pub', '4th', 'link', 'wed', 'love', 'meet']",,No emotion toward brand or product
712,"['poster', 'join', 'sxsw', 'pile', 'poster', 'event', 'iphon', 'techcrunch', 'link']",,No emotion toward brand or product
713,"['poster', 'join', 'sxsw', 'pile', 'poster', 'event', 'iphon', 'link']",,No emotion toward brand or product
714,"['build', 'quotsprout', 'upquot', 'new', 'googl', 'map', 'mobil']",,No emotion toward brand or product
715,"['think', 'broke', 'iphon', 'app']",,No emotion toward brand or product
716,"['time', 'sxsw', 'foursquar', 'up', 'game', 'link']",,No emotion toward brand or product
717,"['quotim', 'learn', 'thing', 'screenquot', '4year', 'old', 'explan', 'instant', 'knew', 'use', 'ipad']",iPad,Positive emotion
718,"['locat', 'pixieengin', 'rt', 'googl', 'say', 'futur', 'locat', 'locat', 'locat', 'link']",Google,Negative emotion
719,"['���', 'pick', 'ipad', '2', 'back', 'link', 'cha', 'think', 'worth', 'upgrad']",,No emotion toward brand or product
720,"['keep', 'tab', 'great', 'your', 'drink', 'austin', 'next', 'pint', 'iphon', 'link']",,No emotion toward brand or product
721,"['ipad', 'keep', 'awak', 'thank', 'god', 'bought']",iPad,Positive emotion
722,"['kawasaki', 'key', 'enchant', 'trustworthi', 'zappo', 'likeabl', 'richard', 'branson', 'product', 'appl']",,I can't tell
723,"['googl', 'keynot', 'marissa', 'mayer', 'acc', 'ballroom', 'w', '65', 'other', 'link']",,No emotion toward brand or product
724,"['iphon', 'know', 'week', 'tough', 'alreadydwindl', 'batteri', 'help', 'jeebus', 'keep', 'correct', 'curs', 'word']",iPhone,Negative emotion
725,"['googl', 'lanzara', 'ningun', 'producto', 'en', 'south', 'southwest', '2011', 'link']",,I can't tell
726,"['googl', 'launch', 'new', 'social', 'network', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
727,"['googl', 'launch', 'social', 'network', 'today']",,No emotion toward brand or product
728,"['googl', 'launch', 'social', 'network', 'circl', 'link', 'who', 'excit']",Other Google product or service,Positive emotion
729,"['googl', 'launch', 'circl', 'social', 'network', 'link']",,No emotion toward brand or product
730,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'quotcirclesquot', 'link', 'via', 'cc']",,No emotion toward brand or product
731,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'link', 'gt', 'updat', 'preview', 'plan']",,No emotion toward brand or product
732,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'via']",Google,Positive emotion
733,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link']",,No emotion toward brand or product
734,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'updat', 'link', 'launch', 'soon', 'care']",Other Google product or service,Negative emotion
735,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link']",,No emotion toward brand or product
736,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'rt']",,No emotion toward brand or product
737,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link']",,No emotion toward brand or product
738,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'brazil', 'orkut', 'user', 'wait']",Other Google product or service,Positive emotion
739,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'via']",,No emotion toward brand or product
740,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
741,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
742,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'updat', 'today', 'link', 'via']",,No emotion toward brand or product
743,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'updat', 'happen', 'link']",,No emotion toward brand or product
744,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'updat', 'link']",,No emotion toward brand or product
745,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'updat', 'link']",Other Google product or service,Positive emotion
746,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",Google,Positive emotion
747,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
748,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
749,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
750,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
751,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
752,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
753,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'sure', 'threat', 'fb']",Other Google product or service,Positive emotion
754,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
755,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'link']",,No emotion toward brand or product
756,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
757,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",Other Google product or service,Positive emotion
758,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'lb', 'via']",,No emotion toward brand or product
759,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'rt', 'via']",,Positive emotion
760,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
761,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
762,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
763,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",Google,No emotion toward brand or product
764,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'gtgt', 'good']",,Positive emotion
765,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'cours', 'anoth', 'social', 'network']",,No emotion toward brand or product
766,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
767,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'rt']",,No emotion toward brand or product
768,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
769,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
770,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
771,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
772,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",Google,Positive emotion
773,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
774,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
775,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'sxsw', 'link']",,No emotion toward brand or product
776,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
777,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
778,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via', 'lt']",,No emotion toward brand or product
779,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
780,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
781,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,Positive emotion
782,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",Other Google product or service,Positive emotion
783,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'rwwtof6bcet']",,No emotion toward brand or product
784,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'rwwtof6bcet']",,No emotion toward brand or product
785,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
786,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'todaylink']",,No emotion toward brand or product
787,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'possibl', 'today']",Other Google product or service,Positive emotion
788,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link']",Other Google product or service,Positive emotion
789,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link']",Other Google product or service,Positive emotion
790,"['googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'v']",Other Google product or service,Positive emotion
791,"['googl', 'launch', 'new', 'social', 'network', 'sxsw', 'link']",,No emotion toward brand or product
792,"['googl', 'launch', 'new', 'social', 'network', 'sxsw', 'cnet', 'news', 'link']",Google,Positive emotion
